tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_est_0,tau_est_1,tau_est_2,tau_est_3,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3
-15.67326,3.154244,0.406437,0.311589,-19.416416,5.836063,0.475233,0.111719,-0.028664,0.025093,0.166117,-0.026551,-0.47722,0.125699,0.209064,-0.019522,-0.0131,-0.068032,0.333619,-0.067932
-16.764197,3.010336,0.21567,0.438344,-22.224152,6.210827,0.475501,-0.342814,-0.028281,0.024502,0.169688,-0.027436,-0.506754,0.124393,0.203966,-0.012616,0.008821,-0.006803,0.32064,-0.033922
-17.423261,3.424026,0.36851,0.185825,-23.452599,6.777194,0.832223,-0.116958,-0.028089,0.024207,0.173079,-0.026253,-0.523124,0.13562,0.206251,-0.004668,0.048518,-0.040818,0.230395,0.1769
-16.46305,3.780426,0.164885,0.048088,-23.86374,6.890391,0.47563,-0.115322,-0.027133,0.023912,0.174971,-0.023301,-0.492719,0.146298,0.193076,-0.001787,0.08377,-0.054423,0.14387,0.244881
-15.100726,4.149338,-0.161563,0.00149999999999995,-23.339068,7.461929,0.178407,-0.152071,-0.025984,0.02214,0.176296,-0.020644,-0.44483,0.144578,0.180655,0.003358,0.220558,-0.238099,0.135269,0.299275
-13.957133,3.918208,-0.419658,0.170385,-21.355273,6.938348,0.237858,-0.114292,-0.022732,0.019483,0.176868,-0.017988,-0.405645,0.140113,0.1584,0.007325,0.277589,-0.149654,-0.021021,0.23122
-12.671258,3.74169,-0.388863,0.409544,-18.900889,6.489035,-0.178374,0.076193,-0.020628,0.018007,0.175933,-0.015922,-0.375354,0.129125,0.147582,0.012426,0.127924,-0.204075,-0.159956,0.149578
-11.99957,3.972586,-0.652131,0.587468,-18.083543,6.265858,0.118909,-0.113891,-0.019097,0.015645,0.174057,-0.014152,-0.351107,0.128111,0.13135,0.018592,0.18961,-0.299303,-0.207772,0.115566
-10.653875,4.088828,-0.270237,0.341193,-17.090698,6.005085,-0.475441,0.266031,-0.017375,0.012988,0.170675,-0.012382,-0.313964,0.135678,0.126616,0.024653,0.13663,-0.204064,-0.415619,0.292341
-9.478391,4.602334,-0.577223,0.610859,-15.922064,5.78199,-0.415848,0.152149,-0.015654,0.010331,0.166727,-0.010317,-0.274885,0.144243,0.11799,0.02989,0.202653,-0.292487,-0.320601,0.197158
-7.826726,5.116514,-0.749508,0.52944,-14.402759,5.710771,-0.356335,0.341247,-0.013169,0.007084,0.162214,-0.006776,-0.223959,0.159496,0.09963,0.034526,0.224538,-0.272077,-0.407546,0.251555
-5.828265,5.15378,-0.863119,0.21882,-11.886764,5.297321,-0.830933,-0.113272,-0.01145,0.005018,0.157132,-0.002941,-0.168919,0.168195,0.080955,0.036817,0.158425,-0.129235,-0.520653,0.387565
-4.080098,5.789978,-1.285199,0.00559600000000005,-10.131901,5.299749,-0.889905,-0.151542,-0.009159,0.002657,0.152046,0.000306,-0.108135,0.17253,0.050269,0.039696,0.307969,-0.346894,-0.629613,0.489577
-1.795699,5.403642,-1.153861,0.101245,-7.732311,4.506334,-1.541592,-0.341829,-0.006487,0.000295,0.144883,0.004437,-0.04372,0.168173,0.029194,0.042756,0.246272,-0.183651,-0.869182,0.428365
-0.30761,5.217184,-1.568163,0.541794,-4.687317,4.052912,-1.066436,-0.341974,-0.003625,-0.002361,0.135639,0.007682,0.007933,0.150686,0.003328,0.047302,0.35607,-0.312887,-0.869806,0.224353
1.262324,4.496236,-1.694803,0.75129,-2.051174,3.636268,-1.361516,-0.153236,-0.000764,-0.005018,0.124877,0.009747,0.048106,0.125811,-0.021266,0.056115,0.224063,-0.285683,-0.979386,0.203955
2.402121,3.686762,-1.00646,1.435804,-0.293079,2.878221,-1.123586,0.452711,0.001712,-0.010036,0.111648,0.012108,0.081873,0.079752,-0.02654,0.069532,0.201757,-0.496561,-1.22412,-0.000102
3.254385,1.587668,-0.066128,0.980668,1.582865,1.815841,-0.531673,0.074819,0.003044,-0.013874,0.098972,0.014174,0.102531,0.014106,-0.016066,0.088764,0.11383,-0.374134,-1.404911,0.442041
1.621855,-0.09222,0.63864,1.694945,2.580021,0.791049,-7e-06,0.113602,0.005133,-0.019483,0.086662,0.01683,0.070734,-0.072445,0.026958,0.108023,0.33709,-0.74832,-1.06562,0.29244
-1.89152,-1.033584,1.994912,1.4558,1.700999,-0.079552,1.297057,0.79827,0.008168,-0.02716,0.073953,0.021847,-0.024166,-0.126022,0.077813,0.115995,0.379915,-0.966138,-0.949206,0.44895
-4.334535,-0.0585120000000001,2.594787,0.263485,-8e-06,-0.870608,2.356693,0.499368,0.009861,-0.035724,0.064262,0.028637,-0.11762,-0.086217,0.104845,0.120276,-0.06365,-0.728139,-0.790106,1.013745
-2.259913,1.236602,1.32291,-0.0561559999999999,-3.813075,-0.062208,1.531494,0.120114,0.00679,-0.042812,0.058903,0.04104,-0.084467,-0.031086,0.096077,0.11992,-0.467041,-0.442411,-0.19678,1.014078
-0.346424,1.025708,0.679799,-0.276129,-5.043619,0.584861,2.002975,0.578424,0.003552,-0.041925,0.057709,0.052267,-0.003516,0.01586,0.07858,0.10985,0.049522,0.353921,-0.079012,0.857852
1.607476,2.454552,6.241737,2.208159,-3.402445,1.865801,9.882745,4.246948,0.007562,-0.039859,0.040446,0.049016,0.092124,0.038783,0.082533,0.103571,0.676097,-0.047646,-2.594781,-0.422142
3.863195,1.612322,6.038272,2.260731,1.46736,0.676667,7.394866,3.468867,0.014811,-0.036905,0.013471,0.038973,0.156614,0.044967,0.083951,0.037388,0.549955,0.421919,-2.138136,-1.150178
3.477804,-0.0797379999999999,3.039699,-0.894249,0.176304,-0.454677,5.21512,2.509197,0.034271,-0.018008,-0.004222,0.025683,0.187591,0.050988,0.079769,-0.027504,0.944198,1.074809,-0.469962,-0.217713
3.213632,-0.371808,5.468835,-1.380077,3.823012,-0.608672,6.792686,2.321475,0.044552,-0.007381,-0.012425,0.023617,0.196478,0.046883,0.111036,-0.078392,1.051889,0.999864,-1.191155,-0.585074
2.133611,-0.890636,6.801745,-0.631382,2.708414,-0.567305,7.955249,1.787178,0.058231,0.002655,-0.025018,0.01358,0.201178,0.040527,0.135445,-0.09439,1.434767,1.013398,-1.395085,-1.033934
1.521875,-0.634664,6.192528,-1.124921,2.652979,-0.905575,6.370183,0.835885,0.074352,0.011214,-0.035912,0.00679,0.200689,0.026782,0.157504,-0.084459,1.44996,0.550852,-0.678564,-0.578152
0.16442,-1.587018,6.606162,-2.241763,0.885633,-0.22539,7.126931,0.796559,0.092342,0.017413,-0.041076,0.002953,0.195186,0.011209,0.18966,-0.106306,1.71756,0.700449,-0.418881,-0.244856
0.114972,-1.792154,7.304608,-3.216552,0.236362,-0.870266,8.642745,1.098982,0.107843,0.022724,-0.045478,0.001477,0.195927,0.006508,0.214946,-0.138611,1.483984,0.652837,-0.397004,-0.142824
-0.191898000000001,-1.005308,7.703228,-4.029898,-0.592066,-0.267027,8.815222,0.908418,0.124464,0.025083,-0.049307,-0.000884,0.199232,0.013325,0.233757,-0.18711,1.404389,0.326284,-0.313314,-0.312876
0.0125500000000001,-0.503428,8.120873,-4.712905,-0.35557,0.188035,9.221915,0.565711,0.137858,0.026557,-0.051989,-0.004427,0.20574,0.020191,0.258716,-0.218518,1.18166,0.156224,-0.176624,-0.319685
-0.521737000000001,0.765894,8.373328,-5.740432,0.118571,-0.340369,9.162206,0.071633,0.149547,0.026555,-0.053905,-0.007969,0.2042,0.026219,0.267245,-0.261529,1.217296,-0.387987,-0.172289,-0.299284
-0.615791,0.549068,6.804552,-6.799184,-0.415519,0.45286,9.162456,-0.38447,0.15972,0.025962,-0.053715,-0.011216,0.198947,0.029738,0.229751,-0.30876,0.994368,-0.217894,0.141049,-0.319708
-0.568066,0.676644,6.304829,-6.906934,-0.356302,0.718237,7.121087,-1.331582,0.167629,0.02478,-0.051803,-0.015349,0.199523,0.02873,0.210952,-0.325911,0.842178,-0.279072,0.132023,-0.428558
-0.218518,0.47178,5.212485,-7.433896,-0.118814,0.264678,5.487794,-1.710046,0.17384,0.023892,-0.049701,-0.019187,0.202558,0.025098,0.178534,-0.345387,0.611824,-0.2178,0.246695,-0.360552
0.309514000000001,0.0291339999999999,3.767134,-8.062119,7e-05,0.265127,4.43827,-2.467133,0.178357,0.02271,-0.046259,-0.02273,0.203799,0.019142,0.124871,-0.362087,0.290478,-0.068087,0.255558,-0.210903
0.145842,0.592028,2.434993,-7.320984,0.059553,0.303199,2.511692,-3.03286,0.181372,0.020348,-0.043583,-0.025683,0.202182,0.017408,0.077038,-0.359343,0.291254,-0.340114,0.290266,-0.510258
0.245730999999999,0.253556,1.33845,-7.561352,-0.059451,0.151343,-0.058537,-3.861525,0.183258,0.017986,-0.040529,-0.029816,0.195759,0.011475,0.037315,-0.3486,0.095902,-0.224443,0.303825,-0.204124
0.0219810000000001,0.1133,-0.155368,-7.564735,0.535398,-0.150215,-1.461595,-4.312603,0.184205,0.01533,-0.034797,-0.032769,0.189314,0.005958,-0.006135,-0.346246,0.078417,-0.19723,0.435959,-0.136095
-0.0433379999999999,0.073436,-1.033435,-7.394194,0.416444,-0.074881,-3.099856,-4.686955,0.184773,0.013264,-0.029448,-0.034541,0.183805,0.003018,-0.029599,-0.347729,0.004729,-0.190408,0.51483,-0.217753
-0.173825,-0.03207,-1.17736,-7.468802,0.535483,0.228246,-4.622164,-4.909914,0.184401,0.011494,-0.025055,-0.035427,0.174746,0.002266,-0.038009,-0.345067,-0.08205,-0.122385,0.426755,-0.136099
-0.18957,0.0962,-0.98303,-7.643055,0.237949,0.038244,-4.916901,-5.021548,0.182901,0.009723,-0.01971,-0.037199,0.167849,0.001145,-0.02417,-0.340744,-0.168625,-0.17677,0.435765,0.027215
-0.735925,0.246818,-0.650479,-7.509326,-0.356849,0.037419,-4.040352,-5.13749,0.181211,0.008248,-0.014935,-0.036313,0.149556,0.003784,-0.00225,-0.340497,-0.186,-0.190369,0.483802,-0.047637
-1.242235,0.263522,0.688414,-7.506666,-0.654049,0.150914,-3.573081,-4.835667,0.178582,0.005888,-0.010735,-0.036313,0.126513,0.001982,0.043919,-0.326781,-0.29009,-0.190351,0.338968,0.122483
-2.015292,-0.045368,1.829751,-6.792994,-1.604877,0.60489,-2.636628,-4.53558,0.175199,0.004708,-0.006915,-0.035131,0.098307,-0.001787,0.095492,-0.298141,-0.337964,-0.074741,0.365212,0.108872
-2.48278,-0.39947,3.05355,-5.842548,-1.009977,0.529564,-0.058603,-3.861195,0.169556,0.004709,-0.002716,-0.03395,0.059226,-0.006785,0.153582,-0.249144,-0.689385,0.027325,0.42695,0.231349
-3.459956,-0.55185,4.569506,-4.289718,-1.781448,0.264122,1.81736,-2.654563,0.16297,0.003825,0.000916,-0.030702,0.016024,-0.015014,0.208358,-0.179974,-0.841577,-0.00666,0.308272,0.278959
-3.200834,-1.432952,4.544823,-2.524494,-2.551032,0.15031,3.987454,-1.409477,0.151669,0.003236,0.004739,-0.026568,-0.017201,-0.035901,0.221762,-0.087816,-1.354808,0.129421,0.440376,0.496647
-3.305671,-0.933496,3.171838,-0.288964,-1.777934,-0.568762,6.041493,-0.1621,0.138472,0.002648,0.008943,-0.021254,-0.031727,-0.056568,0.174577,0.030862,-1.325647,-0.421492,0.484506,0.795932
0.151397,-0.689622,2.420851,2.995229,-0.710155,-0.871122,7.332272,1.958976,0.119784,0.000584,0.010094,-0.016531,0.022363,-0.055944,0.094311,0.12559,-1.780566,-0.503109,-0.157713,0.278898
3.822051,-0.653178,-1.439897,3.69881,1.299625,-1.780412,5.043405,2.607767,0.100877,-0.002956,0.00743,-0.012398,0.09671,-0.032879,-0.075085,0.166028,-1.983948,-0.122256,-0.311489,0.38092
4.734831,0.965898,-3.094349,2.365048,2.71376,-1.327822,0.762092,1.968675,0.083075,-0.007678,0.003048,-0.00856,0.139496,0.005026,-0.174141,0.113794,-1.380048,-0.292389,-0.667688,0.346901
3.229499,2.713654,-1.278792,0.215772,3.300993,-0.194259,-3.867067,1.327732,0.072073,-0.013581,-0.003627,-0.007675,0.12535,0.0474,-0.100853,0.004221,-0.682402,-0.442112,-0.575929,0.040814
2.41178,0.626846,0.612211,0.574252,7.776863,-4.442498,-2.928859,0.571364,0.065812,-0.014466,-0.007259,-0.015055,0.081604,0.082619,0.017494,-0.068271,-0.92953,1.142852,0.003307,-0.952326
4.55203,-2.589256,2.203612,-0.996531,7.414071,-3.133426,-0.820224,-0.793912,0.050056,0.012987,-0.005548,-0.020073,0.08058,0.123493,0.110004,-0.078982,-1.741845,2.952218,0.342594,-0.238097
2.793466,4.20987,2.501727,-0.705019,3.057489,1.182266,1.934114,-0.079274,0.038239,0.029521,-0.001166,-0.023321,0.077187,0.193438,0.134399,-0.061318,-0.715143,0.35382,0.443699,-0.122453
1.498907,4.473352,1.819079,-0.473385,1.645737,1.632693,1.348725,0.148762,0.0331,0.030997,0.005315,-0.024502,0.055365,0.189635,0.136048,-0.052145,-0.359816,0.142894,0.724623,-0.108845
1.516596,5.627602,1.229131,-0.133303,0.528948,3.408796,1.232401,0.073116,0.029673,0.032179,0.015033,-0.024797,0.056771,0.199808,0.133378,-0.030128,-0.284083,-0.299366,0.864747,1.4e-05
3.546673,5.128674,0.849877,-0.158786,1.70313,2.730152,1.4e-05,-0.492218,0.023406,0.027159,0.027218,-0.024797,0.078191,0.162285,0.153845,-0.025159,-0.814599,-0.537447,1.157899,0.074868
4.613818,3.524098,0.258552,0.075443,4.04884,1.674026,1.176009,0.035133,0.013702,0.023321,0.039773,-0.024206,0.080314,0.133082,0.161921,-0.020095,-1.141199,-0.115634,1.397574,0.013666
3.518209,2.991746,1.066607,0.019367,3.283808,0.800844,0.117718,-0.113875,0.005512,0.021254,0.051556,-0.023615,0.066895,0.105106,0.178967,-0.019026,-0.684902,-0.238093,1.059334,0.047679
2.187858,1.555536,0.533093,-0.688115,2.989234,0.459593,0.235658,0.188784,-0.000401,0.02214,0.065419,-0.021547,0.040265,0.070363,0.192434,-0.023486,-0.382274,-0.054423,1.321141,0.31982
1.789337,1.874086,0.0881699999999999,-0.482679,2.578186,0.193563,-1.00269,-0.679259,-0.004024,0.021254,0.079643,-0.02066,0.023987,0.084177,0.192567,-0.022543,-0.404476,0.006802,1.367465,0.217802
1.046989,2.251538,0.386198,-0.580638,2.518551,0.155699,-0.058982,-0.605747,-0.009368,0.022435,0.092338,-0.019184,-0.006847,0.096579,0.197514,-0.030428,-0.479377,-0.013609,1.121601,0.149769
-0.250392,2.158072,-0.177753,-0.118468,0.936692,0.948249,-0.118185,-0.264801,-0.015482,0.024798,0.10653,-0.018886,-0.052584,0.113968,0.205385,-0.031774,-0.524089,0.258514,1.324564,-0.101866
-1.752617,2.51365,0.373727,-0.572697,-0.936394,1.020504,0.295852,-0.152196,-0.020068,0.026569,0.117871,-0.018885,-0.101623,0.134849,0.214684,-0.037428,-0.550904,0.367375,1.023299,0.054561
-5.000199,3.547814,-0.0734379999999997,0.096427,-3.393217,2.529966,-0.118366,-0.491986,-0.024849,0.028636,0.129199,-0.020064,-0.184076,0.152339,0.206579,-0.041225,-0.286373,0.081638,1.003969,-0.312726
-6.673677,3.635654,0.00551599999999963,0.227793,-7.779514,3.54329,-0.17788,0.303498,-0.027335,0.029521,0.140137,-0.021833,-0.230854,0.155245,0.216075,-0.037194,-0.224744,0.068033,0.946467,-0.305909
-9.761167,3.483044,0.0923489999999996,-0.00788100000000003,-10.41017,4.030015,-0.177985,0.076355,-0.029247,0.030112,0.149179,-0.024193,-0.316442,0.145306,0.205642,-0.034836,-0.145329,-0.013612,0.659613,-0.129097
-11.909902,2.56548,0.239201,-0.030061,-13.508824,4.742983,-0.118737,0.038316,-0.030203,0.030407,0.157273,-0.025668,-0.376277,0.11683,0.213342,-0.031757,-0.101344,0.013605,0.581262,-0.061082
-13.05541,2.534704,0.110267,0.425469,-16.373033,5.078494,0.059312,0.30273,-0.031159,0.030112,0.163482,-0.026552,-0.408441,0.109159,0.220243,-0.020403,-0.07473,-0.081647,0.654379,-0.135872
-13.537445,2.263644,0.135686,0.536915,-18.068322,5.114176,0.772484,-0.003132,-0.031348,0.029226,0.168938,-0.026845,-0.415611,0.102413,0.211108,-0.010256,0.04412,-0.034017,0.459282,-0.061095
-13.029387,2.426282,-0.0411630000000001,0.0926039999999999,-18.654399,5.264654,0.237856,-0.266053,-0.030392,0.028931,0.17402,-0.025958,-0.397619,0.105725,0.202603,-0.004834,0.088221,-0.061231,0.377869,0.217748
-12.063861,2.975504,-0.172185,0.183798,-18.773247,5.569363,1.486356,0.524752,-0.028859,0.027159,0.176849,-0.023891,-0.358916,0.109561,0.188744,0.001421,0.255933,-0.251722,0.23478,0.224501
-10.062678,2.846196,-0.381913,0.320971,-16.612051,4.931359,1e-05,-0.037876,-0.026562,0.025388,0.178926,-0.021234,-0.303988,0.111644,0.172015,0.006297,0.176384,-0.129258,0.104569,0.183652
-8.232157,3.055558,-0.393478,0.548632,-14.859058,4.481358,0.059375,0.378574,-0.02484,0.023912,0.179494,-0.019758,-0.246689,0.112158,0.162742,0.010892,0.233721,-0.204089,-0.012661,0.108809
-6.813255,2.995416,-0.651986,0.588355,-12.112064,3.995158,0.178451,-0.227772,-0.021971,0.021845,0.178746,-0.018578,-0.202788,0.113529,0.143686,0.015291,0.24233,-0.122448,-0.112257,0.129185
-5.18197,2.893938,-0.527474,0.399903,-9.538868,3.772584,0.059457,-0.000149,-0.020059,0.020664,0.176872,-0.016217,-0.157039,0.110326,0.133988,0.020448,0.193835,-0.102039,-0.272313,0.258361
-3.871653,3.479,-0.580884,0.695416,-8.018285,3.321567,-0.356674,0.190156,-0.018336,0.018597,0.173681,-0.014152,-0.117865,0.114156,0.125159,0.02454,0.194069,-0.306115,-0.316083,0.135942
-2.743795,3.80685,-0.41243,0.499576,-6.73164,3.324856,-0.712962,-0.036638,-0.016231,0.01535,0.168983,-0.011497,-0.085054,0.126373,0.117835,0.028609,0.167495,-0.23808,-0.433135,0.251537
-1.351622,3.810162,-0.296298,0.252314,-5.854318,2.607213,-0.237533,-0.189057,-0.014511,0.013283,0.164847,-0.009137,-0.042809,0.127591,0.110707,0.033047,0.180596,-0.190461,-0.528601,0.401143
-0.332829,4.239006,-0.857857,0.391436,-3.279098,3.140284,-0.831106,-0.112946,-0.011836,0.011512,0.159579,-0.005596,-0.005499,0.141022,0.087448,0.03617,0.277312,-0.176853,-0.472709,0.326357
0.990558,3.972022,-1.040351,0.35427,-2.576961,2.913891,-0.593358,-0.037775,-0.009163,0.010332,0.153742,-0.00117,0.033969,0.140919,0.073233,0.03639,0.259531,-0.027206,-0.486187,0.292365
2.307062,4.274518,-1.196967,0.40002,-0.410079,2.423319,-0.652375,-0.075997,-0.006299,0.009446,0.1479,0.002666,0.075959,0.138326,0.053451,0.03988,0.285984,-0.204059,-0.582129,0.265165
3.999014,4.260778,-0.965058,0.300605,1.347559,2.197053,-0.770475,-0.152189,-0.004007,0.005904,0.13979,0.006502,0.119805,0.129338,0.035798,0.040827,0.167203,-0.278879,-0.817371,0.27876
5.041398,3.798806,-0.546736,0.152554,2.92992,1.629076,-1.125258,-0.077131,-0.002098,0.002951,0.130542,0.009158,0.156768,0.105091,0.02234,0.04409,0.259456,-0.367303,-1.079157,0.360373
5.778941,3.117162,-0.975917,0.659732,4.63032,1.059588,-0.118366,0.037688,0.000763,-0.002066,0.121286,0.011813,0.179182,0.070097,0.004921,0.051799,0.232862,-0.476136,-0.966604,0.169959
5.417724,1.869274,-0.802545,1.214641,5.57004,0.677756,-0.709508,-0.039083,0.004955,-0.00856,0.109944,0.013584,0.178053,0.017471,-0.005461,0.062163,0.320353,-0.544172,-1.04129,-8.3e-05
5.008123,0.36152,-0.0896430000000001,1.071822,6.744265,-0.386394,0.118135,0.113836,0.007619,-0.013874,0.098022,0.01624,0.163974,-0.039917,0.006827,0.079786,0.232151,-0.571405,-1.095116,0.258414
3.467075,-1.904544,0.59067,1.468649,7.214357,-0.844519,-0.17709,0.529728,0.008755,-0.019188,0.086847,0.018896,0.107774,-0.112152,0.037103,0.096685,-0.000705,-0.442188,-0.917135,0.238038
-0.395066,-2.531358,2.124856,1.123336,5.279112,-2.017882,1.238338,0.609027,0.008743,-0.025683,0.076035,0.023323,-0.003629,-0.154058,0.089285,0.107439,-0.018977,-0.659946,-0.896803,0.489782
-3.071601,-1.159618,1.684353,0.857498,1.583612,-2.275535,1.885984,0.649573,0.006822,-0.032179,0.068433,0.029228,-0.105115,-0.107577,0.103488,0.110882,-0.423097,-0.551161,-0.403989,0.591926
-1.611415,1.247642,1.098241,0.480532,-3.694073,-0.51848,2.003522,0.424516,0.002039,-0.038381,0.064607,0.038087,-0.071214,-0.03445,0.093954,0.117195,-0.47622,-0.564856,-0.182283,0.748584
0.833018,1.063344,0.298842,0.0287060000000001,-3.458694,-0.367739,0.530397,0.229786,-0.001205,-0.039267,0.06342,0.048722,0.018887,0.017956,0.080632,0.114678,-0.064899,0.326673,0.065729,0.810097
2.312839,1.725168,4.604336,2.582601,-2.345282,1.104497,13.016236,3.776453,0.001664,-0.036018,0.055059,0.051085,0.105437,0.034644,0.074345,0.103732,0.659608,0.197346,-2.061093,-0.633213
3.363733,1.259302,6.802495,1.070336,1.40812,0.563872,10.222638,4.468882,0.01063,-0.033361,0.025443,0.044585,0.155735,0.039463,0.080338,0.019327,0.857471,0.462709,-2.71506,-0.850893
4.078348,0.978046,4.196188,0.953925,2.055023,-0.610834,4.808261,2.928599,0.020929,-0.028046,0.002808,0.036018,0.195457,0.047192,0.082602,0.018645,1.015066,0.639547,-1.100669,-0.694125
2.414119,-0.481284,3.166748,0.821666,2.880001,-0.459735,4.101982,2.015309,0.035029,-0.01978,-0.003845,0.027455,0.194276,0.033564,0.088501,-0.005539,1.579763,1.040802,-0.429049,-0.823258
1.647399,0.183048,3.804069,-0.584824,1.471278,-0.304702,5.564984,1.220997,0.051957,-0.011809,-0.00765,0.02214,0.198112,0.030113,0.104821,-0.038262,1.734013,0.537306,-0.496147,-0.462613
0.774794,-1.56789,5.818151,-0.830917,0.530466,-0.151633,7.200123,0.994646,0.071514,-0.002659,-0.016237,0.019483,0.198812,0.021251,0.136272,-0.050216,1.840318,1.142595,-1.002713,-0.455779
-0.164503,-0.722764,6.82092,-1.064821,0.767344,-0.378339,7.136069,1.635617,0.089896,0.004129,-0.025593,0.015056,0.194909,0.0095,0.167299,-0.060187,1.919979,0.441947,-0.99931,-0.408127
0.26455,-1.572158,6.371408,-1.163404,0.354679,-0.340341,8.066857,1.55833,0.108814,0.011211,-0.033236,0.010923,0.195494,0.006407,0.179334,-0.063365,1.384625,0.714019,-0.528579,-0.346898
-0.880053,-0.420324,6.255715,-1.601792,-0.473676,-0.1903,7.77188,1.442936,0.126379,0.015046,-0.037443,0.007971,0.193214,0.008728,0.187052,-0.078955,1.609639,0.115392,-0.32167,-0.285679
-0.301373,-1.111322,6.378688,-2.152576,-0.770531,0.073729,7.71186,1.252238,0.139768,0.018881,-0.039929,0.005314,0.193677,0.010391,0.202173,-0.09929,1.094094,0.428311,-0.163069,-0.231262
-0.630856,-0.410906,6.385792,-2.77165,-0.296757,-0.303905,8.236355,1.061542,0.152955,0.021831,-0.041841,0.002362,0.190475,0.016736,0.204421,-0.130814,0.972028,0.129028,-0.114621,-0.278875
-0.517952,0.116016,5.902235,-4.061086,-0.712651,0.111246,7.593226,1.097536,0.163121,0.022419,-0.042798,-0.001475,0.195915,0.024913,0.188349,-0.194935,0.832871,-0.020598,-0.06178,-0.387707
-0.152370000000001,0.042248,5.475587,-4.440122,-9e-06,-0.037874,6.016457,0.07356,0.170083,0.022712,-0.042225,-0.005903,0.199401,0.030005,0.19054,-0.233571,0.58925,0.088271,0.171769,-0.625789
-0.184003,0.00866999999999998,4.899893,-5.844759,0.35689,0.56935,5.726004,-1.026982,0.17629,0.022415,-0.038976,-0.012693,0.196515,0.029044,0.175689,-0.276958,0.445939,0.0951,0.233366,-0.380933
-0.430135000000001,0.281812,3.576646,-6.561194,5.1e-05,0.189378,4.500402,-1.898264,0.179485,0.02271,-0.035345,-0.017121,0.183046,0.028925,0.137299,-0.316031,0.277385,-0.047681,0.369727,-0.455778
-0.28845,0.288684,2.528125,-6.804528,-0.118869,0.340468,2.572466,-2.16183,0.181742,0.022119,-0.031717,-0.020959,0.180696,0.025392,0.102834,-0.336679,0.12592,-0.095247,0.417825,-0.544236
